date;btc;eth;ltc;xrp;bric;sp500;eurostoxx;nasdaq;bond_europe;bond_us;bond_eur;eur;gbp;chf;jpy;gold;wti;grain;metal;vix
07/02/2017;0.0221;0.0113;0;-0.0067;-0.0012;0.0002;-0.0008;0.0019;0.0016;0.0011;0.0008;-0.0063;0.0032;-0.0069;-0.0058;-0.0014;-0.016;0.0124;-0.0053;-0.0071
06/02/2017;0.008;0.0249;-0.0099;-0.0037;0.0051;-0.0021;-0.0107;-0.0006;-0.0004;0.0041;-0.0013;-0.0031;-0.0012;0.0018;0.0076;0.0124;-0.0154;-0.0044;0.0071;0.0358
03/02/2017;0.0177;0.0264;-0.0024;0.0008;0.0035;0.0072;0.006;0.0054;-0.0004;-0.001;-0.0008;0.0022;-0.0034;0.0002;0.0018;0.0036;0.0054;-0.0082;-0.0111;-0.0839
02/02/2017;0.0228;0.0084;0.0024;-0.0109;-0.0008;0.0006;-0.0016;-0.0011;0.0012;0.0006;0.0033;-0.0009;-0.0105;0.0002;0.004;0.005;-0.0063;0.0003;-0.0029;0.0101
01/02/2017;0.019;0;0;0.0352;0.0037;0.0003;0.0087;0.005;-0.0012;-0.0012;-0.0026;-0.0027;0.0063;-0.0036;-0.004;-0.0007;0.0201;0.022;-0.0024;-0.0151
31/01/2017;0.0529;0.015;0.0148;-0.0106;-0.0031;-0.0009;-0.0099;0.0002;0.0003;0.0014;0.001;0.0096;0.0074;0.0059;0.0086;0.0125;0.0034;0.0073;0.0217;0.0092
30/01/2017;0.0007;0.0028;0.0406;-0.0053;-0.005;-0.006;-0.0124;-0.0084;-0.0003;0;-0.0008;-0.0004;-0.0055;0.0041;0.0116;0.0038;-0.0102;-0.0179;-0.0037;0.1159
27/01/2017;0.0024;-0.0047;0.0078;-0.042;0.0026;-0.0009;-0.0048;0.001;0.0002;0.0016;0.0008;0.0016;-0.0033;0.0008;-0.0049;0.0023;-0.0114;-0.0062;0.0007;-0.0047
26/01/2017;0.0176;0.0019;0.0318;0.0268;0.0053;-0.0007;-0.0021;-0.0002;-0.0021;0.0012;-0.0029;-0.0062;-0.0029;-0.0007;-0.011;-0.0102;0.0193;-0.0023;-0.0142;-0.0168
25/01/2017;0.0099;-0.0057;-0.0213;-0.0041;0.0053;0.008;0.0135;0.0098;-0.0028;-0.0026;-0.0039;0.0016;0.0091;0.0016;0.0045;-0.0068;-0.0081;0.0003;-0.008;-0.0238
24/01/2017;-0.0312;-0.0177;-0.0131;-0.0237;0.0073;0.0065;0.0026;0.0086;-0.0002;-0.0035;-0.0008;-0.0032;-0.0012;-0.0042;-0.0096;-0.0077;0.0081;-0.0106;0.0169;-0.0613
23/01/2017;0.0286;0.0205;-0.0129;0.0033;0.0083;-0.0027;-0.008;-0.0004;0.0043;0.0037;0.0029;0.0058;0.0128;0.0052;0.0169;0.0065;0.0063;0.0002;0.0065;0.0197
20/01/2017;-0.0045;0.019;0.0077;-0.0524;-0.0039;0.0034;0.0028;0.0027;-0.0036;0.0003;-0.003;0.0037;0.0027;0.0042;0.0021;0.0045;0.0202;0.0058;0.0038;-0.1021
19/01/2017;0.0139;0.0165;0.0052;0.0473;-0.0015;-0.0036;-0.0011;-0.0028;-0.0022;-0.0033;-0.0021;0.0032;0.0066;0.0013;-0.0021;0.0005;0.0057;-0.006;-0.0061;0.0238
18/01/2017;-0.0238;-0.0068;-0.0257;-0.0135;0.0038;0.0018;0.0027;0.0031;-0.0024;-0.0035;-0.0019;-0.0078;-0.0124;-0.0059;-0.0177;-0.0105;-0.027;-0.0003;0.0109;0.0501
17/01/2017;0.0879;0.0662;0.0102;0.0018;0.0055;-0.0015;-0.0029;-0.0032;0.0044;0.0015;0.0013;0.0105;0.03;0.01;0.0139;0.0119;0.001;0.0093;-0.0093;0.0273
16/01/2017;0.0091;-0.0134;0.0026;0.0287;-0.0054;-0.0015;-0.009;-0.0032;-0.0004;0.0015;0.0003;-0.004;-0.0111;-0.0028;0.0027;0.0045;0.001;0.0094;-0.0092;0.0281
13/01/2017;0.0235;-0.0092;-0.0178;0.0266;-0.0019;0.0018;0.0114;0.0048;-0.0027;-0.0012;-0.0018;0.0028;0.0016;0.0021;0.0018;0.0016;-0.0121;0.0025;0.0159;-0.0272
12/01/2017;0.0342;0.0143;0.0282;0.0019;0.0065;-0.0021;-0.0064;-0.0029;0.0003;0.0004;0.0002;0.0029;-0.0042;0.003;0.006;0.0032;0.0144;0.0159;0.0189;0.0246
11/01/2017;-0.1545;-0.0819;-0.1758;-0.0438;0.0023;0.0028;0.0005;0.0021;0.0016;0.0007;0.0015;0.0026;0.003;0.0027;0.0032;0.0031;0.0277;-0.0077;-0.0072;-0.0202
10/01/2017;0.0054;0.0211;0.0653;0.0826;0.0093;0;-0.0008;0.0036;0.0003;-0.0001;0.0005;-0.0019;0.0012;-0.0016;0.0023;0.0057;-0.0222;0.0002;0.0233;-0.0061
09/01/2017;0.0007;0.0078;0.1079;-0.0237;0.0006;-0.0036;-0.0037;0.0019;-0.001;0.0022;0.0008;0.004;-0.0101;0.0031;0.0082;0.0072;-0.0383;0.0084;0.0075;0.021
06/01/2017;-0.1162;0;-0.1056;0.0182;-0.0025;0.0035;0.0014;0.006;-0.0033;-0.0027;-0.002;-0.0071;-0.0107;-0.0083;-0.0142;-0.0064;0.0043;-0.0105;0.0027;-0.0305
05/01/2017;-0.1306;-0.0931;-0.1206;-0.0578;0.0152;-0.0008;-0.0003;0.002;-0.0005;0.0048;-0.0003;0.0112;0.0078;0.0111;0.0163;0.0141;0.0093;0.0069;-0.0025;-0.0153
04/01/2017;0.101;0.1452;0.0444;0.0284;0.0034;0.0057;0.0008;0.0088;-0.0011;0;-0.0006;0.008;0.007;0.0062;0.0042;0.0041;0.0176;0.0197;0.0198;-0.081
03/01/2017;0.0214;0.1494;-0.0043;0.0118;0.0106;0.0042;0.0019;0.0042;-0.0018;-0.0001;-0.0019;-0.0048;-0.0033;-0.0036;-0.0015;0.0049;-0.0132;-0.0001;-0.0038;-0.0453
02/01/2017;0.061;0.0266;0.0575;-0.0181;-0.0014;0.0042;0.0055;0.0043;-0.0018;-0.0001;-0.0019;-0.0059;-0.005;-0.0048;-0.0048;0.0049;-0.013;-0.0001;-0.0038;-0.0433
30/12/2016;-0.0127;-0.0146;-0.038;0.0133;0.0065;-0.0046;0.0057;-0.0091;-0.0011;0.0025;-0.0024;0.0026;0.0064;0.0041;-0.004;-0.0093;-0.0009;0.0025;0.0102;0.0489
29/12/2016;-0.0025;0.0963;-0.0022;0.0269;0.0088;-0.0003;-0.0021;-0.0012;0.0007;0.002;0.0015;0.0074;0.0029;0.0051;0.0062;0.0144;-0.0054;0.0035;-0.0146;0.0319
28/12/2016;0.0448;0.0477;0.0221;-0.0042;0.0097;-0.0084;0.0001;-0.0089;0.0009;0.0031;0.0004;-0.0042;-0.0037;-0.0002;0.0014;0.0025;0.003;-0.0161;-0.0005;0.077
27/12/2016;0.0278;-0.0139;0.0249;-0.0203;0.0039;0.0011;0.0007;0.0023;0.0009;-0.0005;0.0004;0.0002;-0.0009;-0.0009;-0.0028;0.0024;0.0082;0.015;0;0.0232
26/12/2016;-0.0157;0.0139;-0.0665;0.0063;0.0003;0.0011;0.0007;0.0023;0.0009;-0.0005;0.0004;-0.0001;0;-0.0005;0.0019;0.0024;0.0083;0.0152;0;0.0238
23/12/2016;0.0643;-0.0569;0.228;-0.0122;0.0029;0.0013;0.0014;0.0028;0.0011;0.0006;0.0017;0.0018;-0.0001;-0.0008;0.0019;0.0044;0.0013;-0.0061;-0.0107;0.0009
22/12/2016;0.0356;-0.0413;0.0163;-0.0128;-0.0123;-0.0019;-0.0004;-0.0044;-0.0023;-0.0001;-0.0014;0.0012;-0.0057;0.001;0.0001;-0.0029;0.0087;-0.0056;-0.0026;0.0141
21/12/2016;0.0409;0.0321;-0.0027;-0.0085;0.0025;-0.0025;-0.0026;-0.0023;0.0011;0.0017;0.001;0.0035;-0.0012;0.0018;0.0026;-0.0007;0.005;-0.0059;0;-0.0158
20/12/2016;0.0103;0.0026;0;-0.0069;0.0003;0.0036;0.0066;0.0048;0.0004;-0.0009;-0.0001;-0.0013;-0.0022;-0.0014;-0.0066;-0.0052;0.0021;-0.0093;0.0047;-0.0225
19/12/2016;0.0099;-0.0284;0.0082;-0.0249;-0.0083;0.002;-0.0004;0.0037;0.0031;0.0032;0.0042;-0.0047;-0.0081;-0.0005;0.0072;0.0029;0.0042;-0.0103;-0.0217;-0.041
16/12/2016;0.0087;0.0038;0.0028;0.0072;-0.0021;-0.0018;0.0029;-0.0036;0.0026;-0.001;0.0015;0.0035;0.0063;0.0032;0.0021;0.0056;0.0195;0.0022;-0.0189;-0.0472
15/12/2016;-0.0043;-0.0547;0;-0.0064;-0.0168;0.0039;0.0118;0.0037;-0.0046;-0.0032;-0.0032;-0.0116;-0.0117;-0.0093;-0.0096;-0.0127;-0.0027;-0.0111;-0.0003;-0.0308
14/12/2016;0.0012;-0.018;-0.0083;-0.0004;-0.0066;-0.0082;-0.0078;-0.005;0.0034;-0.0022;0.0034;-0.0085;-0.0075;-0.0082;-0.016;-0.0135;-0.0373;0.0007;0.008;0.0363
13/12/2016;0.0006;-0.0118;-0.0027;-0.0104;0.0057;0.0065;0.0117;0.0094;0.004;0.0002;0.0041;-0.0008;-0.0017;0.0014;-0.0014;-0.0032;0.0028;-0.0001;-0.0056;0.0063
12/12/2016;0.0094;0.0082;-0.0082;-0.0513;-0.0112;-0.0011;0.0005;-0.0059;-0.0026;0.0001;-0.0024;0.007;0.0085;0.0036;0.0024;0.002;0.0255;0.0001;-0.0066;0.073
09/12/2016;0.0026;0.0264;0;0.0053;-0.0013;0.0059;0.0037;0.005;0.0014;-0.0036;0.0009;-0.0051;-0.0011;-0.0008;-0.0111;-0.0094;0.0129;0.0158;0.0121;-0.073
08/12/2016;0.0035;-0.0181;0.0192;0.0353;0.0092;0.0022;0.0138;0.0044;-0.0009;-0.0017;-0.0034;-0.0129;-0.0032;-0.0089;-0.0024;-0.0027;0.0213;-0.0057;-0.0027;0.0338
07/12/2016;0.0051;0.0628;0.0223;0.029;0.0058;0.0131;0.0133;0.0113;0.0005;0.0027;0.0021;0.0033;-0.0041;0.003;0.0023;0.0035;-0.023;-0.0067;-0.0118;0.0358
06/12/2016;0.0072;0.1432;0.0028;0.0338;0.0053;0.0034;0.0156;0.0045;-0.0004;-0.0003;-0.0002;-0.0043;-0.0043;-0.0037;-0.0014;-0.0005;-0.0167;0.0011;-0.0073;-0.0293
05/12/2016;-0.025;-0.1291;-0.1124;-0.0345;-0.0002;0.0058;0.0124;0.0101;-0.0029;0.0003;-0.0027;0.0093;0.0002;0.0038;-0.0031;-0.006;0.0021;0.02;0.0245;-0.1511
02/12/2016;0.0276;-0.0852;0.0102;-0.0063;-0.0062;0.0004;-0.0052;0.0009;0.0035;0.003;0.0033;0.0003;0.0109;0.0003;0.0052;0.0049;0.0121;0.0111;-0.0066;0.0035
01/12/2016;0.0147;-0.0164;0.0051;-0.0031;-0.0096;-0.0035;-0.0068;-0.0137;-0.0022;-0.0038;-0.0036;0.0068;0.0068;0.0066;0.0032;-0.0013;0.0322;-0.0131;-0.0053;0.054
30/11/2016;0.0136;0.0501;0.0052;-0.0084;0.0068;-0.0027;0.0043;-0.0105;-0.0012;-0.0027;-0.0011;-0.0057;0.001;-0.0056;-0.0184;-0.0128;0.089;-0.0086;0.0122;0.0328
29/11/2016;-0.0003;-0.0652;-0.0026;-0.0331;-0.0061;0.0013;0.0071;0.0021;0.0009;0.0014;0.0004;0.0034;0.0062;0.0014;-0.004;-0.0048;-0.0401;-0.0204;-0.0358;-0.0192
28/11/2016;-0.0079;-0.0751;-0.0103;0.0152;0.008;-0.0053;-0.0104;-0.0056;0.002;0.0029;0.002;0.0024;-0.0049;0.0013;0.0116;0.0088;0.0219;0.0011;0.0068;0.0636
25/11/2016;0.0018;0.0183;0.0026;-0.0069;0.0065;0.002;0.0026;0.0017;-0.0005;-0.0003;0.0004;0.0033;0.0021;0.0019;0.001;0.0016;-0.0204;-0.0005;0.0094;-0.0036
24/11/2016;-0.0058;-0.064;-0.0051;-0.0158;-0.0021;0.002;0.0028;0.0017;0.0014;-0.0003;0.0005;0.0001;0.0006;0.0004;-0.0075;-0.0056;-0.02;-0.0005;0.0095;-0.0036
23/11/2016;-0.009;-0.0071;-0.0051;-0.0515;-0.0034;0.0008;-0.004;-0.0011;-0.003;-0.0021;-0.0032;-0.007;0.0016;-0.0055;-0.0122;-0.02;-0.0015;-0.0009;0.0179;0.0016
22/11/2016;0.0162;0.0297;0.0025;-0.0176;0.0109;0.0022;0.0037;0.0033;0.0018;0.0008;0.0021;-0.0003;-0.0057;-0.0024;-0.003;-0.0016;0.0113;0.0046;0.0124;-0.0008
21/11/2016;-0.0166;0.0147;-0.0051;-0.0276;0.0059;0.0074;0.004;0.0089;0.0026;-0.0001;0.0005;0.004;0.0122;0.001;0.0008;0.0052;0.0386;0.0133;0.0217;-0.034
18/11/2016;0.0142;-0.0524;0.0051;0.0066;0.0003;-0.0024;-0.0069;-0.0023;-0.0017;-0.0033;-0.0005;-0.0036;-0.0061;-0.0027;-0.007;-0.007;0.0059;0.0094;-0.0072;-0.0382
17/11/2016;-0.0043;-0.007;-0.0201;-0.0148;-0.0013;0.0047;0.0051;0.0074;0.0004;-0.0025;-0.0003;-0.0061;-0.0021;-0.0051;-0.0096;-0.007;-0.0033;0.0091;0.0032;-0.0273
16/11/2016;0.0448;-0.0158;0.0329;-0.005;0.0075;-0.0016;-0.0077;0.0036;-0.0004;0.0012;-0.0018;-0.0029;-0.0011;-0.0002;0.0011;-0.003;-0.0053;-0.0077;-0.0199;0.0258
15/11/2016;0.0093;0.0248;0.0026;-0.0272;0.0017;0.0075;0.0033;0.0109;0.0034;0.0001;0.0043;-0.0014;-0.0026;-0.0038;-0.0071;0.006;0.0559;0.0107;-0.0013;-0.0798
14/11/2016;-0.016;-0.0316;0.0156;0.0041;-0.009;-0.0001;0.0032;-0.0036;-0.0032;-0.0029;-0.0032;-0.0109;-0.0085;-0.0104;-0.0163;-0.0051;-0.0021;-0.0116;0.0086;0.0216
11/11/2016;0.0012;-0.0221;0;-0.0088;-0.0294;-0.0014;-0.0055;0.0054;-0.0015;-0.0029;-0.0038;-0.0035;0.0033;-0.0008;0.0015;-0.0254;-0.0284;-0.0074;-0.0147;-0.0394
10/11/2016;-0.0108;-0.0132;-0.0104;0.007;-0.008;0.0019;-0.0032;-0.0081;-0.0067;-0.0022;-0.008;-0.0016;0.0119;-0.0024;-0.0108;-0.0148;-0.0136;0.0033;0.019;0.0247
09/11/2016;0.0187;-0.0158;0.0052;-0.0156;-0.0188;0.011;0.0108;0.011;0.0011;-0.0098;-0.0008;-0.0106;0.0022;-0.0068;-0.0047;0.0018;0.0064;-0.0265;0.0206;-0.2648
08/11/2016;0.0095;0.0018;0;0.012;0.006;0.0038;0.0047;0.0053;-0.0016;-0.0015;-0.0013;-0.0014;-0.0014;-0.0037;-0.0068;-0.0047;0.002;0.0166;0.0142;0.0016
07/11/2016;-0.0001;-0.0256;-0.0104;-0.006;0.0187;0.022;0.0184;0.0235;-0.0015;-0.0013;0.0002;-0.009;-0.0097;-0.0059;-0.013;-0.0181;0.0184;-0.0035;0.0136;-0.1849
04/11/2016;0.0209;0.0265;0.0052;0.0168;-0.0037;-0.0017;-0.0064;-0.0024;0.0026;0.0012;0.0007;0.0032;0.0045;0.0055;-0.0013;0.0018;-0.0133;0.0028;-0.0016;0.0193
03/11/2016;-0.073;0.0046;-0.0603;-0.0248;-0.009;-0.0044;-0.0022;-0.0093;0.0004;-0.0006;-0.0018;0.0006;0.0127;-0.0006;0.0032;0.0045;-0.0151;-0.0018;0.0099;0.1335
02/11/2016;0.015;-0.0019;0.0024;0.0147;-0.0146;-0.0065;-0.0143;-0.0094;0.004;0.0004;0.0032;0.0039;0.005;0.0021;0.0082;0.0067;-0.0289;-0.0024;-0.0049;0.0401
01/11/2016;0.0403;-0.0211;0.0248;-0.0115;-0.0044;-0.0068;-0.0106;-0.0069;-0.0035;0.0006;-0.0021;0.0067;0.0001;0.0139;0.0064;0.0086;-0.0041;-0.013;0.0053;0.0843
31/10/2016;0.0163;-0.0081;0.005;0.0065;0.0001;-0.0001;-0.0078;-0.0002;0.0011;0.0008;0.0004;-0.0004;0.0047;-0.0014;-0.0009;0.0014;-0.0385;0.0052;0.0072;0.0523
28/10/2016;0.0019;-0.0363;-0.0125;-0.0407;-0.0045;-0.0031;-0.0019;-0.005;-0.0013;-0.0001;-0.0003;0.008;0.0017;0.0059;0.0054;0.0056;-0.0207;-0.0111;0.0113;0.0526
27/10/2016;0.0146;-0.0026;0.015;-0.0409;-0.006;-0.003;0.0014;-0.0066;-0.0058;-0.0025;-0.0047;-0.001;-0.0068;-0.0002;-0.0078;0.001;0.0109;0.0068;0.0101;0.0757
26/10/2016;0.031;0.0105;0.0153;-0.0063;-0.0091;-0.0017;-0.0021;-0.0063;-0.0042;-0.0017;-0.0041;0.0017;0.0048;0.001;-0.0024;-0.0053;-0.0157;0.0158;0.0012;0.0563
25/10/2016;0.0058;-0.0479;0.0077;-0.0194;-0.0017;-0.0038;-0.0021;-0.005;-0.0004;0.0002;0.0002;0.0006;-0.0041;-0.0008;-0.0003;0.0074;-0.0111;0.0024;0.021;0.0332
24/10/2016;0.0325;-0.0174;0.0156;0.004;0.0076;0.0047;0.0053;0.0099;-0.0009;-0.0009;-0.0009;-0.0002;0.0003;0;-0.0035;-0.0016;-0.0065;-0.0109;0.006;-0.0243
21/10/2016;0.0031;0.0066;0.0079;-0.007;0.0008;-0.0001;0.0003;0.003;0;0.0002;-0.0003;-0.0041;-0.0016;-0.001;0.0012;0.0006;0.0083;0.0019;-0.002;-0.0303
20/10/2016;0.0005;0.0066;-0.0053;0.0525;0.002;-0.0014;0.0067;-0.0009;0.0014;0.0003;0.0015;-0.0041;-0.0025;-0.0036;-0.0049;-0.0027;-0.0229;-0.0111;-0.0074;-0.0469
19/10/2016;-0.0117;-0.0463;-0.0105;0.0326;-0.0005;0.0022;0.0029;0.0005;0.0005;0.0002;0.0004;-0.0006;-0.0011;0.0007;0.004;0.0053;0.0257;0.0074;-0.001;-0.0586
18/10/2016;-0.0019;0.0472;-0.0181;0.0391;0.0166;0.0061;0.0126;0.0084;0.0037;0.001;0.0012;-0.0017;0.0094;-0.0008;0.0002;0.0053;0.007;-0.0041;-0.0027;-0.0591
17/10/2016;-0.0019;0.0058;0.0026;-0.0878;-0.0026;-0.003;-0.0055;-0.0028;-0.0007;0.0016;-0.0002;0.0025;-0.0007;0.0013;0.0028;0.0038;-0.0082;0.0067;-0.004;0.0056
14/10/2016;0.0056;-0.0017;-0.0026;0.0938;0.006;0.0002;0.0167;0.0002;-0.0012;-0.0023;-0.0007;-0.0076;-0.0052;-0.0042;-0.0046;-0.0056;-0.0018;0.0106;-0.0053;-0.0347
13/10/2016;0.0009;0.0025;0.0391;0.0041;-0.0143;-0.0031;-0.011;-0.0049;0.0017;0.0021;0.0016;0.0044;0.0041;0.0045;0.0048;0.0023;0.0052;0.0325;-0.0102;0.0479
12/10/2016;-0.0076;0.0118;-0.0158;-0.0352;-0.0043;0.0011;-0.0042;-0.0015;-0.0021;-0.0006;-0.0018;-0.0043;0.0067;-0.0019;-0.0066;0.002;-0.0121;-0.0203;0.0019;0.0352
11/10/2016;0.035;0.0025;0.0052;0.0316;-0.0105;-0.0125;-0.005;-0.0155;0.0005;-0.0005;0.001;-0.0077;-0.0195;-0.0064;0.0009;-0.0055;-0.011;0.0047;-0.0122;0.138
10/10/2016;0.003;-0.0745;-0.0157;0.0783;0.0059;0.0046;0.0117;0.0068;-0.0027;-0.0005;-0.0014;-0.0056;-0.0058;-0.0051;-0.0065;0.002;0.0304;0.01;0.0115;-0.0074
07/10/2016;0.0067;-0.0141;0.0026;-0.0007;-0.0019;-0.0033;-0.007;-0.0027;-0.0046;0.0002;-0.0009;0.0045;-0.0145;0.0033;0.0098;0.0022;-0.0126;-0.0024;0.0018;0.0486
06/10/2016;0.0008;-0.0147;0.0026;-0.0072;0.0038;0.0005;-0.0016;-0.0017;-0.0018;-0.0008;-0.0001;-0.0048;-0.0105;-0.0067;-0.0044;-0.0099;0.0122;-0.0153;-0.0026;-0.0116
05/10/2016;0.0038;-0.0182;0.0052;-0.0547;0.0042;0.0043;-0.0011;0.005;-0.0058;-0.0012;-0.005;0.0001;0.0016;0.0049;-0.0058;-0.0013;0.0231;0.0056;-0.0025;-0.0481
04/10/2016;-0.0032;-0.0127;-0.0052;-0.0296;0.0041;-0.005;0.0103;-0.0021;-0.0012;-0.0028;-0.0006;-0.0006;-0.0089;-0.0055;-0.0123;-0.0335;-0.0025;-0.001;-0.0069;0.0044
03/10/2016;0.0039;0.0172;0;-0.0876;0.0139;-0.0033;-0.0012;-0.0021;-0.002;-0.0005;-0.0014;-0.0021;-0.0101;-0.0023;-0.003;-0.0033;0.0117;0.0103;-0.0043;0.0208
30/09/2016;0.0066;0.0114;-0.0026;-0.0095;-0.0103;0.0079;0.0036;0.0081;-0.0012;-0.0023;0.0001;0.0012;0.0003;-0.0053;-0.0029;-0.0034;0.0085;0.0113;0.0066;-0.0535
29/09/2016;0.0016;-0.0152;0.0026;-0.0149;-0.0042;-0.0094;0.0002;-0.0093;-0.0029;0.0007;-0.0019;0.0004;-0.0039;0.005;-0.0034;-0.0009;0.0164;-0.0021;0.0053;0.1236
28/09/2016;-0.0024;0.0129;-0.0026;0.0949;0.0032;0.0053;0.0068;0.0024;0.0008;-0.0003;0.001;0.0002;-0.0003;-0.0003;-0.0027;-0.0044;0.0519;-0.0051;0.0078;-0.0557
27/09/2016;-0.0031;0.0216;-0.0026;0.0329;0.0065;0.0064;-0.0017;0.0091;0.0026;0.0015;0.0009;-0.0035;0.0037;-0.0016;-0.0009;-0.008;-0.0278;0.0116;-0.0031;-0.1015
26/09/2016;0.0086;-0.039;0.013;0.0992;-0.0153;-0.0086;-0.0188;-0.0091;0.0012;0.0011;0.0015;0.0025;0.0007;0.0009;0.0068;0.0003;0.0321;-0.0185;0.0044;0.1654
23/09/2016;0.0109;0.006;0.0106;0.0524;-0.0062;-0.0058;-0.0064;-0.0063;-0.0023;0.0008;-0.0008;0.0016;-0.0086;-0.0014;-0.0026;0.0004;-0.0405;-0.0071;-0.0017;0.0222
22/09/2016;-0.0014;-0.0385;-0.0184;0.002;0.014;0.0065;0.023;0.0083;0.0067;0.0024;0.0055;0.0017;0.0035;0.0051;-0.0044;0.0014;0.0214;-0.005;0.0222;-0.1012
21/09/2016;-0.0185;-0.0468;0;0.0065;0.0116;0.0109;0.0058;0.0102;-0.0005;0.0011;-0.0012;0.0034;0.0034;0.0056;0.0138;0.0153;0.0428;-0.003;-0.004;-0.1798
20/09/2016;-0.0015;0.0899;0.0026;-0.0107;0.0003;0.0003;-0.0012;0.0012;0.002;0.0005;0.0026;-0.0021;-0.0032;0.0011;0.002;0.0013;0.0032;0.0103;0.0049;0.0248
19/09/2016;0.0037;0.0489;0.0052;-0.0823;0.0092;0;0.0112;-0.0018;-0.001;0.0003;-0.0001;0.0018;0.0022;0.0001;0.0035;0.0022;0.0063;0.0026;0.0059;0.0104
16/09/2016;-0.0003;0.0506;0;-0.1089;-0.0023;-0.0038;-0.013;-0.001;0.001;0;0.001;-0.0079;-0.0181;-0.0087;-0.0018;-0.0034;-0.0202;0.0153;0.0001;-0.0587
15/09/2016;-0.0058;0.0017;-0.0052;0.3314;0.006;0.0101;0.003;0.0146;-0.0008;-0.0003;-0.0011;-0.0005;0.0003;0.0017;0.0034;-0.0062;0.0075;-0.0024;-0.0058;-0.107
14/09/2016;0.0024;0;0.0026;0.0127;0.0005;-0.0006;-0.0033;0.0036;-0.0001;0.0021;0.0004;0.0027;0.0032;0.0032;0.0012;0.0029;-0.0298;0.0034;0.0194;0.0161
13/09/2016;0.0016;0.0025;0;-0.0019;-0.0078;-0.0149;-0.0127;-0.0109;-0.0028;-0.0029;-0.0003;-0.0013;-0.0109;-0.0047;-0.0071;-0.0066;-0.0305;-0.0235;-0.0029;0.1633
12/09/2016;-0.0238;0.0204;-0.0385;0.0048;-0.0194;0.0146;-0.0133;0.0166;-0.0002;0.0001;-0.0008;0.0002;0.0053;0.0037;0.0085;0;0.0089;-0.0018;-0.0055;-0.1435
09/09/2016;-0.0055;0.0261;-0.005;-0.0056;-0.0163;-0.0248;-0.0099;-0.0257;-0.0062;-0.003;-0.0051;-0.0024;-0.0021;-0.0031;-0.0021;-0.0079;-0.0372;0.0022;-0.0074;0.3357
08/09/2016;0.019;-0.0175;0.005;0.0017;0.0045;-0.0022;-0.0026;-0.0046;-0.0058;-0.0039;-0.0042;0.0019;-0.0035;-0.0028;-0.0073;-0.0051;0.0455;0.0095;0.0011;0.0466
07/09/2016;0.0067;-0.012;0;-0.0034;0.0003;-0.0001;0.007;0.0015;0.0001;0.0002;0.0013;-0.0014;-0.0074;-0.0002;0.0026;-0.0036;0.0148;0.0131;0.0029;-0.0067
06/09/2016;0.0063;-0.0026;-0.0025;-0.0034;0.0194;0.0015;-0.0024;0.0025;0.0036;0.0015;0.0038;0.0096;0.0102;0.0105;0.0138;0.0171;0.0044;0.0006;-0.0019;0.0017
05/09/2016;0.0525;-0.0327;0.041;-0.0064;0.0084;0.0015;-0.0007;0.0025;0.0019;0.0015;0.0014;-0.0008;0.0008;0.0006;0.0052;0.0014;0.0044;0.0006;-0.0019;0.0017
02/09/2016;0.0056;0.01;-0.0026;-0.0023;0.0106;0.0042;0.0204;0.0043;-0.0014;-0.0013;-0.0011;-0.0037;0.002;-0.0004;-0.0071;0.0086;0.0292;0.0123;-0.0017;-0.118
01/09/2016;-0.0055;0.0271;0.0079;-0.0047;0.0018;0;-0.0019;0.0027;0.0001;-0.0002;-0.0014;0.0035;0.0098;0.0038;0.0019;0.0038;-0.0351;0.0158;0.0046;0.0045
31/08/2016;-0.0035;0.0384;0;-0.0023;-0.0053;-0.0024;-0.0025;-0.0019;-0.0013;0.0001;-0.0016;0.0013;0.0044;0;-0.0044;-0.0016;-0.0362;-0.0054;-0.002;0.0226
30/08/2016;0.0059;0.0225;0.0106;-0.0173;0.0075;-0.002;0.0107;-0.0018;0.0001;-0.0004;-0.0001;-0.0041;-0.002;-0.0057;-0.0102;-0.0093;-0.0135;-0.0141;-0.0037;0.0138
29/08/2016;-0.0096;-0.0287;-0.0184;0.0166;-0.0008;0.0052;-0.0039;0.0026;0.0001;0.0036;-0.0001;-0.0008;-0.0024;-0.0002;-0.0009;0.0017;-0.014;-0.0152;0;-0.0534
26/08/2016;0.0033;-0.0053;0.0079;-0.0081;0.0057;-0.0016;0.0076;0.0013;0.0014;-0.0026;0.0008;-0.0077;-0.0042;-0.0107;-0.0128;-0.0006;0.0065;-0.0236;-0.0003;0.0015
25/08/2016;-0.0042;0.0286;-0.0157;0.0045;-0.0025;-0.0014;-0.007;-0.0011;-0.0018;-0.0009;-0.0005;0.0019;-0.003;-0.0008;-0.0007;-0.0016;0.0119;-0.0152;-0.0004;0.0133
24/08/2016;-0.0056;0.0009;-0.018;0.0055;-0.0081;-0.0053;0.005;-0.0081;0.0015;-0.0001;-0.0005;-0.0036;0.0026;-0.0039;-0.0024;-0.0101;-0.028;-0.0042;-0.0147;0.0829
23/08/2016;-0.0057;-0.0081;0.0712;0.0032;0.0003;0.0019;0.0112;0.0029;0.0016;0;0.0001;-0.0013;0.0046;-0.001;0.0011;-0.0011;0.0221;-0.0123;-0.0015;0.0089
